OriginalName,DatabaseName,Participant,SessionID,Timestamp,VideoTime,Value
7_farcry1.mp4 - 61.069773,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_12,170FE9CD-7D74-2063-7334-E800F4C8B242,E40BDB16-8A3A-86C4-3C71-76AC9731E9F6,1680101803916,59588,16
7_farcry1.mp4 - 61.069773,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_12,170FE9CD-7D74-2063-7334-E800F4C8B242,E40BDB16-8A3A-86C4-3C71-76AC9731E9F6,1680101804483,60141,17
7_farcry1.mp4 - 61.069773,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_12,170FE9CD-7D74-2063-7334-E800F4C8B242,E40BDB16-8A3A-86C4-3C71-76AC9731E9F6,1680101808419,61070,0
7_wolfneworder.mp4 - 60.052,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_29,170FE9CD-7D74-2063-7334-E800F4C8B242,1B9633B4-A733-908D-20BF-4B9C70DACDF9,1680101811066,0,0
7_wolfneworder.mp4 - 60.052,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_29,170FE9CD-7D74-2063-7334-E800F4C8B242,1B9633B4-A733-908D-20BF-4B9C70DACDF9,1680101824017,12888,-1
7_wolfneworder.mp4 - 60.052,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_29,170FE9CD-7D74-2063-7334-E800F4C8B242,1B9633B4-A733-908D-20BF-4B9C70DACDF9,1680101824183,13060,-2
7_wolfneworder.mp4 - 60.052,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_29,170FE9CD-7D74-2063-7334-E800F4C8B242,1B9633B4-A733-908D-20BF-4B9C70DACDF9,1680101825450,14321,-3
7_wolfneworder.mp4 - 60.052,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_29,170FE9CD-7D74-2063-7334-E800F4C8B242,1B9633B4-A733-908D-20BF-4B9C70DACDF9,1680101858616,47498,-2
7_wolfneworder.mp4 - 60.052,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_29,170FE9CD-7D74-2063-7334-E800F4C8B242,1B9633B4-A733-908D-20BF-4B9C70DACDF9,1680101861383,50259,-3
7_wolfneworder.mp4 - 60.052,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_29,170FE9CD-7D74-2063-7334-E800F4C8B242,1B9633B4-A733-908D-20BF-4B9C70DACDF9,1680101866633,55505,-4
7_wolfneworder.mp4 - 60.052,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_29,170FE9CD-7D74-2063-7334-E800F4C8B242,1B9633B4-A733-908D-20BF-4B9C70DACDF9,1680101867783,56657,-3
7_wolfneworder.mp4 - 60.280569,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_29,170FE9CD-7D74-2063-7334-E800F4C8B242,1B9633B4-A733-908D-20BF-4B9C70DACDF9,1680101874421,60281,0
7_moh99.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_19,170FE9CD-7D74-2063-7334-E800F4C8B242,3B1E222E-C532-6700-2EF3-90F138B5C197,1680101876049,0,0
7_moh99.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_19,170FE9CD-7D74-2063-7334-E800F4C8B242,3B1E222E-C532-6700-2EF3-90F138B5C197,1680101878000,1902,1
7_moh99.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_19,170FE9CD-7D74-2063-7334-E800F4C8B242,3B1E222E-C532-6700-2EF3-90F138B5C197,1680101885650,9552,2
7_moh99.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_19,170FE9CD-7D74-2063-7334-E800F4C8B242,3B1E222E-C532-6700-2EF3-90F138B5C197,1680101887517,11420,1
7_moh99.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_19,170FE9CD-7D74-2063-7334-E800F4C8B242,3B1E222E-C532-6700-2EF3-90F138B5C197,1680101891750,15647,0
7_moh99.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_19,170FE9CD-7D74-2063-7334-E800F4C8B242,3B1E222E-C532-6700-2EF3-90F138B5C197,1680101901184,25080,-1
7_moh99.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_19,170FE9CD-7D74-2063-7334-E800F4C8B242,3B1E222E-C532-6700-2EF3-90F138B5C197,1680101901750,25643,-2
7_moh99.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_19,170FE9CD-7D74-2063-7334-E800F4C8B242,3B1E222E-C532-6700-2EF3-90F138B5C197,1680101905766,29669,-1
7_moh99.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_19,170FE9CD-7D74-2063-7334-E800F4C8B242,3B1E222E-C532-6700-2EF3-90F138B5C197,1680101907500,31404,0
7_moh99.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_19,170FE9CD-7D74-2063-7334-E800F4C8B242,3B1E222E-C532-6700-2EF3-90F138B5C197,1680101907550,31448,1
7_moh99.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_19,170FE9CD-7D74-2063-7334-E800F4C8B242,3B1E222E-C532-6700-2EF3-90F138B5C197,1680101908150,32053,2
7_moh99.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_19,170FE9CD-7D74-2063-7334-E800F4C8B242,3B1E222E-C532-6700-2EF3-90F138B5C197,1680101913066,36960,3
7_moh99.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_19,170FE9CD-7D74-2063-7334-E800F4C8B242,3B1E222E-C532-6700-2EF3-90F138B5C197,1680101919567,43462,4
7_moh99.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_19,170FE9CD-7D74-2063-7334-E800F4C8B242,3B1E222E-C532-6700-2EF3-90F138B5C197,1680101919800,43699,5
7_moh99.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_19,170FE9CD-7D74-2063-7334-E800F4C8B242,3B1E222E-C532-6700-2EF3-90F138B5C197,1680101919966,43868,6
7_moh99.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_19,170FE9CD-7D74-2063-7334-E800F4C8B242,3B1E222E-C532-6700-2EF3-90F138B5C197,1680101921550,45451,7
7_moh99.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_19,170FE9CD-7D74-2063-7334-E800F4C8B242,3B1E222E-C532-6700-2EF3-90F138B5C197,1680101924167,48071,8
7_moh99.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_19,170FE9CD-7D74-2063-7334-E800F4C8B242,3B1E222E-C532-6700-2EF3-90F138B5C197,1680101926667,50567,7
7_moh99.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_19,170FE9CD-7D74-2063-7334-E800F4C8B242,3B1E222E-C532-6700-2EF3-90F138B5C197,1680101926883,50784,6
7_moh99.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_19,170FE9CD-7D74-2063-7334-E800F4C8B242,3B1E222E-C532-6700-2EF3-90F138B5C197,1680101927066,50962,5
7_moh99.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_19,170FE9CD-7D74-2063-7334-E800F4C8B242,3B1E222E-C532-6700-2EF3-90F138B5C197,1680101927683,51585,4
7_moh99.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_19,170FE9CD-7D74-2063-7334-E800F4C8B242,3B1E222E-C532-6700-2EF3-90F138B5C197,1680101927766,51670,3
7_moh99.mp4 - 60.05,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_19,170FE9CD-7D74-2063-7334-E800F4C8B242,3B1E222E-C532-6700-2EF3-90F138B5C197,1680101927933,51827,2
7_moh99.mp4 - 61.003515,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_19,170FE9CD-7D74-2063-7334-E800F4C8B242,3B1E222E-C532-6700-2EF3-90F138B5C197,1680101940132,61004,0
7_csgo18.mp4 - 60.043,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_7,170FE9CD-7D74-2063-7334-E800F4C8B242,48C267F3-A75D-5202-5D1A-B920A64DD986,1680101942337,0,0
7_csgo18.mp4 - 60.043,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_7,170FE9CD-7D74-2063-7334-E800F4C8B242,48C267F3-A75D-5202-5D1A-B920A64DD986,1680101944984,2583,1
7_csgo18.mp4 - 60.043,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_7,170FE9CD-7D74-2063-7334-E800F4C8B242,48C267F3-A75D-5202-5D1A-B920A64DD986,1680101945133,2735,2
7_csgo18.mp4 - 60.043,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_7,170FE9CD-7D74-2063-7334-E800F4C8B242,48C267F3-A75D-5202-5D1A-B920A64DD986,1680101945233,2839,3
7_csgo18.mp4 - 60.043,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_7,170FE9CD-7D74-2063-7334-E800F4C8B242,48C267F3-A75D-5202-5D1A-B920A64DD986,1680101945817,3423,4
7_csgo18.mp4 - 60.043,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_7,170FE9CD-7D74-2063-7334-E800F4C8B242,48C267F3-A75D-5202-5D1A-B920A64DD986,1680101945917,3516,5
7_csgo18.mp4 - 60.043,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_7,170FE9CD-7D74-2063-7334-E800F4C8B242,48C267F3-A75D-5202-5D1A-B920A64DD986,1680101946033,3628,6
7_csgo18.mp4 - 60.043,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_7,170FE9CD-7D74-2063-7334-E800F4C8B242,48C267F3-A75D-5202-5D1A-B920A64DD986,1680101947384,4986,7
7_csgo18.mp4 - 60.043,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_7,170FE9CD-7D74-2063-7334-E800F4C8B242,48C267F3-A75D-5202-5D1A-B920A64DD986,1680101947600,5203,8
7_csgo18.mp4 - 60.043,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_7,170FE9CD-7D74-2063-7334-E800F4C8B242,48C267F3-A75D-5202-5D1A-B920A64DD986,1680101950484,8086,9
7_csgo18.mp4 - 60.043,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_7,170FE9CD-7D74-2063-7334-E800F4C8B242,48C267F3-A75D-5202-5D1A-B920A64DD986,1680101950583,8190,10
7_csgo18.mp4 - 60.043,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_7,170FE9CD-7D74-2063-7334-E800F4C8B242,48C267F3-A75D-5202-5D1A-B920A64DD986,1680101951967,9563,11
7_csgo18.mp4 - 60.043,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_7,170FE9CD-7D74-2063-7334-E800F4C8B242,48C267F3-A75D-5202-5D1A-B920A64DD986,1680101955000,12599,12
7_csgo18.mp4 - 60.043,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_7,170FE9CD-7D74-2063-7334-E800F4C8B242,48C267F3-A75D-5202-5D1A-B920A64DD986,1680101955067,12663,13
7_csgo18.mp4 - 60.043,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_7,170FE9CD-7D74-2063-7334-E800F4C8B242,48C267F3-A75D-5202-5D1A-B920A64DD986,1680101955150,12748,14
7_csgo18.mp4 - 60.043,0F1BB181-7DA3-1666-45CF-AB1940AABF9F_7,170FE9CD-7D74-2063-7334-E800F4C8B242,48C267F3-A75D-5202-5D1A-B920A64DD986,1680101955300,12901,15
